OrderID,OrderDate,CustomerID,CustomerName,Segment,Country,Region,Category,Product,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus
ORD-106086,2023-08-02,CUST-00356,Carlos Nakamura,Consumer,India,Asia,Electronics,USB-C Cable,1,217.2,0.0,2.67,Debit Card,Completed
ORD-100595,2023-07-03,CUST-00396,Mary Costa,Consumer,Mexico,South America,Office,Wireless Mouse,1,24.13,0.0,23.74,Debit Card,Returned
ORD-106504,2024-06-04,CUST-00097,Ines Kumar,Consumer,Singapore,Asia,Office,Standing Desk Mat,1,53.01,0.0,6.59,PayPal,Completed
ORD-104161,2024-01-20,CUST-00551,Mia Garcia,Consumer,Canada,North America,Apparel,Baseball Cap,1,87.39,0.1,24.06,Debit Card,Completed
ORD-104706,2024-10-08,CUST-00411,Wei Jones,Consumer,United States,North America,Home & Kitchen,Throw Pillow,3,135.18,0.0,10.35,Bank Transfer,Completed
ORD-102467,2024-08-13,CUST-00006,Sofia Jones,Consumer,United States,North America,Electronics,Smartphone Case,1,136.53,0.0,7.74,Credit Card,Completed
ORD-105790,2024-03-05,CUST-00283,Mia Davis,Small Business,United States,North America,Home & Kitchen,Coffee Maker,2,131.34,0.05,10.93,Bank Transfer,Completed
ORD-105771,2024-10-21,CUST-00384,Michael Rossi,Consumer,Australia,Oceania,Beauty,Face Serum,2,5.21,0.0,2.27,Credit Card,Completed
ORD-101842,2024-01-13,CUST-00781,Elizabeth Brown,Consumer, india ,Asia,Electronics,Smartphone Case,1,216.66,0.0,21.23,Credit Card,Completed
ORD-104469,2024-07-25,CUST-00550,Jennifer Khan,Enterprise,Japan,Asia,Office,Desk Organizer,2,54.7,0.2,14.82,Gift Card,Completed
ORD-100893,2023-07-18,CUST-00047,Liam Khan,Consumer, germany ,Europe,Sports & Outdoors,Water Bottle,1,80.6,0.0,11.92,Debit Card,Completed
ORD-104414,2024-08-07,CUST-00631,Mary Jones,Small Business,France,Europe,Electronics,USB-C Cable,1,197.92,0.0,2.56,PayPal,Completed
ORD-103841,2023-05-15,CUST-00522,Fatima Dubois,Small Business,Germany,Europe,Home & Kitchen,Throw Pillow,2,31.66,0.0,16.26,PayPal,Completed
ORD-103733,2023-08-04,CUST-00025,Grace Rossi,,United States,North America,Apparel,Baseball Cap,1,78.47,0.05,7.51,PayPal,Completed
ORD-103009,2024-08-01,CUST-00783,Grace Rossi,Small Business,United States,North America,Home & Kitchen,Storage Bin,2,11.02,0.0,12.59,Gift Card,Completed
ORD-102324,2023-09-30,CUST-00811,Mary Costa,Small Business,France,Europe,Office,Standing Desk Mat,5,25.22,0.0,18.69,Credit Card,Completed
ORD-101060,2024-01-18,CUST-00230,Raj Nakamura,Small Business,France,Europe,Beauty,Hair Dryer,2,53.74,0.0,5.51,Credit Card,Completed
ORD-105741,2024-05-18,CUST-00729,Ines Kumar,Consumer,Japan,Asia,Office,Wireless Mouse,1,16.86,0.0,12.77,Credit Card,Completed
ORD-101176,2024-06-13,CUST-00849,John Kumar,Consumer,Mexico,South America,Beauty,Face Serum,1,35.94,0.0,20.38,Credit Card,Completed
ORD-104054,2024-11-04,CUST-00821,Grace Rossi,Small Business,United States,North America,Office,Notebook Set,1,25.3,0.0,13.45,Bank Transfer,Completed
ORD-101758,2023-09-15,CUST-00361,Fatima Jones,Enterprise,Brazil,South America,Home & Kitchen,Blender,1,148.56,0.0,10.0,Debit Card,Completed
ORD-101133,2024-07-23,CUST-00351,Ines Muller,Consumer,Canada,North America,Sports & Outdoors,Water Bottle,1,39.03,0.0,21.41,Credit Card,Completed
ORD-100413,2023-11-30,CUST-00808,Robert Brown,Small Business,United States,North America,Sports & Outdoors,Camping Tent,1,33.53,0.05,12.43,Debit Card,Completed
ORD-105335,2024-02-28,CUST-00663,,Small Business,Mexico,South America,Home & Kitchen,Storage Bin,1,72.42,0.05,17.42,Debit Card,Completed
ORD-100906,2024-04-06,CUST-00528,John Miller,Consumer,Canada,North America,Apparel,T-Shirt,2,80.02,0.05,11.38,Credit Card,Completed
ORD-102022,2024-04-13,CUST-00396,Mary Costa,Consumer,Mexico,South America,Office,Desk Organizer,1,15.79,0.0,24.96,Credit Card,Completed
ORD-100009,2024-10-18,CUST-00299,Liam Khan,Enterprise, canada ,North America,Apparel,Running Shoes,1,42.64,0.0,8.64,Credit Card,Completed
ORD-106268,2023-08-18,CUST-00213,Ines Muller,Small Business,Japan,Asia,Electronics,USB-C Cable,1,78.47,0.2,7.49,Debit Card,Returned
ORD-102721,2024-04-18,CUST-00686,James Martinez,Enterprise,Germany,Europe,Apparel,Wool Socks,1,89.64,0.0,18.32,Credit Card,Completed
ORD-100843,2024-02-21,CUST-00568,John Nakamura,Consumer,Spain,Europe,Sports & Outdoors,Yoga Mat,1,28.12,0.1,14.81,Credit Card,Completed
ORD-104244,2024-05-17,CUST-00358,Tom Silva,Consumer,Brazil,South America,Beauty,Hair Dryer,2,8.1,0.0,7.57,Credit Card,Completed
ORD-102800,2023-07-31,CUST-00552,David Williams,Enterprise,United Kingdom,Europe,Sports & Outdoors,Camping Tent,1,153.09,0.0,7.8,Credit Card,Returned
ORD-106653,2024-06-14,CUST-00588,Fatima Brown,Consumer,United States,North America,Apparel,Wool Socks,4,53.89,0.0,3.9,PayPal,Completed
ORD-102899,2024-07-09,CUST-00731,Tom Williams,Consumer,India,Asia,Sports & Outdoors,Water Bottle,3,159.71,0.0,4.97,Credit Card,Completed
ORD-102756,2024-10-16,CUST-00082,Wei Kumar,Small Business,Australia,Oceania,Apparel,Baseball Cap,3,82.97,0.0,5.47,Credit Card,Completed
ORD-100184,2023-10-09,CUST-00083,Ana Silva,Consumer,United Kingdom,Europe,Electronics,USB-C Cable,2,57.04,0.0,16.13,Debit Card,Completed
ORD-104317,2024-10-07,CUST-00395,Ana Johnson,Consumer,United States,North America,Electronics,Smartphone Case,1,151.33,0.2,16.6,Credit Card,Returned
ORD-100163,2024-06-10,CUST-00348,Elizabeth Muller,Small Business,Italy,Europe,Home & Kitchen,Coffee Maker,3,34.13,0.0,15.0,PayPal,Completed
ORD-103568,2024-04-30,CUST-00828,Grace Jones,Consumer,UNITED KINGDOM,Europe,Electronics,Smartphone Case,3,92.89,0.0,16.13,Credit Card,Completed
ORD-105194,2023-11-23,CUST-00275,Patricia Garcia,Small Business,Singapore,Asia,Electronics,Laptop Stand,1,27.32,0.15,15.88,Credit Card,Completed
ORD-101307,2024-04-07,CUST-00316,Jennifer Jones,Small Business,Australia,Oceania,Home & Kitchen,Throw Pillow,1,148.28,0.0,2.8,Credit Card,Completed
ORD-101084,2023-10-30,CUST-00789,Patricia Muller,Small Business,Canada,North America,Electronics,Headphones,1,46.66,0.1,12.32,Debit Card,Completed
ORD-103694,2024-03-29,CUST-00613,Olivia Smith,Consumer,India,Asia,Electronics,USB-C Cable,2,149.46,0.0,7.99,PayPal,Completed
ORD-106505,2024-03-23,CUST-00270,Mary Brown,Consumer, mexico ,South America,Electronics,Bluetooth Speaker,1,101.24,0.0,14.81,Debit Card,Completed
ORD-101486,2024-08-30,CUST-00201,Raj Martinez,Small Business,Brazil,South America,Electronics,Headphones,3,46.39,0.0,19.04,Credit Card,Completed
ORD-102587,2023-09-05,CUST-00289,Sofia Williams,,Australia,Oceania,Electronics,Smartphone Case,3,163.87,0.0,24.46,Debit Card,Completed
ORD-105923,2024-02-25,CUST-00136,Mary Rossi,Consumer,Singapore,Asia,Apparel,Baseball Cap,1,89.03,0.0,3.46,Debit Card,Completed
ORD-100276,2024-03-19,CUST-00278,Jennifer Zhang,Consumer,Italy,Europe,Home & Kitchen,Storage Bin,1,92.88,0.0,21.59,Credit Card,Completed
ORD-105672,2024-08-30,CUST-00290,Chen Khan,Consumer,United States,North America,Apparel,Wool Socks,1,48.48,0.15,10.91,PayPal,Completed
ORD-103723,2024-06-14,CUST-00570,Olivia Rodriguez,Small Business,United Kingdom,Europe,Home & Kitchen,Coffee Maker,1,61.0,0.0,16.17,Credit Card,Completed
ORD-100480,2023-07-16,CUST-00707,Tom Williams,Consumer,Canada,North America,Home & Kitchen,Throw Pillow,1,83.98,0.0,3.0,PayPal,Completed
ORD-100096,2024-04-28,CUST-00694,Jennifer Smith,Consumer,United States,North America,Home & Kitchen,Throw Pillow,1,80.84,0.0,,PayPal,Completed
ORD-103262,2024-01-20,CUST-00330,Noah Johnson,Consumer,Japan,Asia,Apparel,Denim Jacket,1,73.28,0.0,5.98,Credit Card,Returned
ORD-100222,2023-05-29,CUST-00086,Grace Tanaka,Small Business,United States,North America,Electronics,Smartphone Case,1,217.88,0.0,8.32,Bank Transfer,Completed
ORD-105529,2023-11-02,CUST-00469,Hiro Brown,Consumer,Mexico,South America,Electronics,Headphones,1,94.96,0.0,21.26,PayPal,Completed
ORD-102572,2024-04-02,CUST-00621,Mia Zhang,Enterprise,Mexico,South America,Home & Kitchen,Throw Pillow,2,64.31,0.0,7.11,Bank Transfer,Completed
ORD-100713,2024-06-13,CUST-00482,Ines Johnson,Consumer,France,Europe,Home & Kitchen,Coffee Maker,2,62.53,0.0,10.48,Credit Card,Completed
ORD-100102,2024-03-28,CUST-00068,Elizabeth Nakamura,Consumer,United States,North America,Sports & Outdoors,Resistance Bands,1,11.14,0.05,20.24,PayPal,Completed
ORD-104815,2023-07-13,CUST-00703,Ahmed Tanaka,Enterprise,United Kingdom,Europe,Beauty,Lip Balm,1,29.17,0.1,6.16,Credit Card,Returned
ORD-106709,2024-09-02,CUST-00630,Ahmed Brown,Small Business, germany ,Europe,Sports & Outdoors,Camping Tent,2,16.24,0.0,3.75,Debit Card,Completed
ORD-103528,2024-10-21,CUST-00265,Mia Miller,Consumer,United States,North America,Electronics,Headphones,4,91.72,0.0,2.1,Credit Card,Cancelled
ORD-102985,2024-04-29,CUST-00659,Grace Brown,Consumer,Germany,Europe,Apparel,Baseball Cap,1,60.51,0.05,17.12,Credit Card,Completed
ORD-105772,2024-10-25,CUST-00747,Tom Davis,Consumer,United Kingdom,Europe,Sports & Outdoors,Hiking Backpack,1,72.59,0.0,3.99,Bank Transfer,Completed
ORD-104878,2024-02-04,CUST-00729,Ines Kumar,Consumer,Japan,Asia,Office,Wireless Mouse,4,61.86,0.0,24.35,Credit Card,Completed
ORD-106074,2024-06-21,CUST-00800,Priya Brown,Consumer,France,Europe,Beauty,Sunscreen SPF50,5,30.83,0.0,20.35,PayPal,Completed
ORD-100562,2024-12-18,CUST-00343,Wei Dubois,Consumer,India,Asia,Office,Wireless Mouse,1,37.83,0.1,24.67,Debit Card,Completed
ORD-104466,2023-06-20,CUST-00058,Lucas Kumar,Consumer,Brazil,South America,Home & Kitchen,Throw Pillow,1,88.09,0.0,2.41,PayPal,Returned
ORD-100748,2024-06-05,CUST-00087,Raj Johnson,Consumer,United States,North America,Electronics,Laptop Stand,1,190.49,0.0,23.29,Bank Transfer,Cancelled
ORD-101183,2024-08-07,CUST-00522,Fatima Dubois,Small Business,Germany,Europe,Home & Kitchen,Coffee Maker,1,146.98,0.0,10.62,PayPal,Completed
ORD-103474,2023-07-14,CUST-00677,Chen Kumar,Consumer,United States,North America,Electronics,Bluetooth Speaker,-2,83.01,0.2,2.28,Bank Transfer,Completed
ORD-105154,2024-09-21,CUST-00251,Emma Garcia,Consumer,Canada,North America,Home & Kitchen,Blender,5,82.54,0.0,6.37,Credit Card,Completed
ORD-101356,2024-02-07,CUST-00705,Hiro Brown,Small Business,United States,North America,Apparel,Baseball Cap,3,86.5,0.0,8.31,Credit Card,Completed
ORD-106717,2023-09-27,CUST-00471,Noah Costa,Enterprise,Singapore,Asia,Apparel,Wool Socks,5,51.03,0.0,8.99,PayPal,Completed
ORD-100572,2023-04-30,CUST-00346,Jennifer Silva,Consumer,United Kingdom,Europe,Apparel,Running Shoes,1,41.49,0.0,15.44,Credit Card,Completed
ORD-104353,2024-03-21,CUST-00301,Mary Martinez,Consumer,United States,North America,Apparel,T-Shirt,1,57.32,0.1,9.74,Credit Card,Completed
ORD-102699,2023-04-23,CUST-00412,Elizabeth Muller,Consumer,United States,North America,Home & Kitchen,Coffee Maker,1,21.23,0.1,10.15,Credit Card,Completed
ORD-100579,2024-09-12,CUST-00166,,Consumer,SPAIN,Europe,Apparel,Baseball Cap,1,82.54,0.0,10.0,PayPal,Completed
ORD-102409,2024-09-08,CUST-00477,Olivia Khan,Consumer,Brazil,South America,Beauty,Hair Dryer,1,35.89,0.0,4.0,Debit Card,Completed
ORD-101715,2024-11-17,CUST-00339,Emma Miller,Consumer,Italy,Europe,Sports & Outdoors,Resistance Bands,5,27.72,0.0,23.16,Debit Card,Completed
ORD-104530,2024-09-12,CUST-00387,Robert Rodriguez,Small Business,United States,North America,Apparel,Denim Jacket,1,84.21,0.0,9.16,Credit Card,Completed
ORD-103415,2024-10-05,CUST-00111,Jennifer Tanaka,Consumer,India,Asia,Sports & Outdoors,Camping Tent,1,98.45,0.0,13.37,Credit Card,Completed
ORD-102517,2024-05-09,CUST-00235,Jennifer Brown,Small Business,United Kingdom,Europe,Home & Kitchen,Throw Pillow,1,122.95,0.0,4.05,Gift Card,Completed
ORD-104757,2024-07-24,CUST-00462,Priya Nakamura,Enterprise,United States,North America,Sports & Outdoors,Hiking Backpack,2,55.88,0.0,24.53,PayPal,Completed
ORD-104087,2023-09-13,CUST-00770,Noah Rodriguez,Consumer,Australia,Oceania,Sports & Outdoors,Camping Tent,1,132.46,0.2,13.51,Credit Card,Completed
ORD-101666,2024-07-22,CUST-00129,John Davis,Enterprise,India,Asia,Electronics,Laptop Stand,2,125.06,0.15,6.11,Credit Card,Completed
ORD-106264,2023-10-15,CUST-00498,Fatima Costa,Small Business,Japan,Asia,Apparel,T-Shirt,2,13.82,0.0,6.41,PayPal,Completed
ORD-104609,2024-05-30,CUST-00511,Linda Miller,Consumer,France,Europe,Sports & Outdoors,Camping Tent,1,68.45,0.1,13.05,PayPal,Completed
ORD-106014,2024-05-23,CUST-00740,Olivia Dubois,Enterprise,United Kingdom,Europe,Office,Wireless Mouse,2,10.68,0.0,7.96,Debit Card,Completed
ORD-101902,2024-03-22,CUST-00316,Jennifer Jones,Small Business,Australia,Oceania,Sports & Outdoors,Yoga Mat,1,91.76,0.0,9.13,Bank Transfer,Completed
ORD-105491,2023-09-19,CUST-00410,Fatima Martinez,Enterprise,United States,North America,Electronics,Laptop Stand,1,117.06,0.0,16.11,Credit Card,Completed
ORD-100014,2024-05-25,CUST-00517,Jennifer Miller,Consumer,United States,North America,Apparel,T-Shirt,1,58.37,0.0,12.85,PayPal,Completed
ORD-106318,2023-08-13,CUST-00724,Ana Kumar,Consumer, canada ,North America,Beauty,Shampoo,1,13.5,0.0,21.62,PayPal,Returned
ORD-106859,2024-07-13,CUST-00513,Linda Khan,Small Business,Japan,Asia,Apparel,T-Shirt,1,70.82,0.0,7.58,Debit Card,Completed
ORD-101168,2023-12-24,CUST-00028,Ahmed Rodriguez,Small Business,United States,North America,Home & Kitchen,Cutting Board,1,13.6,0.0,14.69,Credit Card,Returned
ORD-102893,2024-04-12,CUST-00084,Ines Rodriguez,Small Business,Australia,Oceania,Office,Wireless Mouse,1,31.31,0.0,18.86,PayPal,Completed
ORD-102417,2024-05-16,CUST-00850,Sofia Brown,Consumer,United Kingdom,Europe,Beauty,Lip Balm,1,50.04,0.05,17.34,Credit Card,Completed
ORD-101345,2024-09-07,CUST-00065,James Williams,Small Business,United States,North America,Office,Desk Organizer,1,46.98,0.0,12.03,PayPal,Completed
ORD-100214,2024-12-05,CUST-00308,Fatima Costa,Small Business,France,Europe,Electronics,Laptop Stand,1,200.65,0.0,2.93,PayPal,Completed
ORD-100651,2023-10-05,CUST-00367,David Rossi,Consumer,United States,North America,Apparel,Denim Jacket,3,76.41,0.1,6.35,Debit Card,Returned
ORD-101716,2023-04-21,CUST-00613,Olivia Smith,Consumer,India,Asia,Home & Kitchen,Cutting Board,2,106.01,0.0,6.78,Debit Card,Completed
ORD-102503,2023-10-07,CUST-00646,Mary Williams,Consumer,Spain,Europe,Home & Kitchen,Throw Pillow,1,55.4,0.0,9.85,PayPal,Completed
ORD-102421,2024-10-31,CUST-00573,Michael Miller,Small Business,Italy,Europe,Office,Notebook Set,2,16.55,0.05,4.81,PayPal,Completed
ORD-103813,2024-08-06,CUST-00667,James Costa,Consumer,Singapore,Asia,Electronics,Headphones,1,122.55,0.0,,PayPal,Completed
ORD-104809,2024-01-06,CUST-00839,Carlos Jones,Small Business,United States,North America,Office,Wireless Mouse,3,9.36,0.0,20.56,Debit Card,Completed
ORD-103509,2023-09-10,CUST-00579,Emma Rossi,Small Business,Australia,Oceania,Beauty,Shampoo,2,26.61,0.0,10.68,PayPal,Completed
ORD-100001,2024-04-20,CUST-00468,Grace Johnson,,United Kingdom,Europe,Beauty,Lip Balm,1,57.25,0.0,2.58,Credit Card,Completed
ORD-101652,2024-07-31,CUST-00792,Ana Garcia,Consumer,United States,North America,Office,Standing Desk Mat,1,4.38,0.0,12.08,Credit Card,Completed
ORD-101387,2024-07-20,CUST-00738,Ana Martinez,Small Business,Germany,Europe,Home & Kitchen,Throw Pillow,2,75.27,0.0,22.36,PayPal,Completed
ORD-105973,2024-06-19,CUST-00255,Lucas Smith,Consumer,Brazil,South America,Beauty,Shampoo,1,44.66,0.0,18.28,PayPal,Returned
ORD-105925,2024-07-22,CUST-00146,Sofia Jones,Consumer,Germany,Europe,Office,Standing Desk Mat,3,44.71,0.0,23.12,Gift Card,Completed
ORD-103022,2024-06-27,CUST-00149,James Garcia,Small Business,Mexico,South America,Apparel,Denim Jacket,4,59.39,0.0,13.27,Bank Transfer,Completed
ORD-101967,2023-06-05,CUST-00165,,Consumer,Japan,Asia,Electronics,Laptop Stand,1,125.14,0.0,13.09,Bank Transfer,Completed
ORD-106095,2023-07-01,CUST-00155,Linda Dubois,Consumer, france ,Europe,Beauty,Face Serum,1,40.67,0.1,17.33,Debit Card,Completed
ORD-105239,2024-06-09,CUST-00286,Wei Martinez,Small Business,Australia,Oceania,Office,Notebook Set,1,48.8,0.1,14.38,PayPal,Completed
ORD-100522,2024-05-22,CUST-00319,Mary Dubois,Enterprise,Japan,Asia,Home & Kitchen,Throw Pillow,2,108.5,0.0,24.71,Gift Card,Completed
ORD-102715,2024-06-22,CUST-00539,Ana Costa,Consumer,United States,North America,Apparel,Baseball Cap,1,58.72,0.0,5.63,Credit Card,Returned
ORD-106219,2023-10-16,CUST-00189,Noah Silva,Small Business,India,Asia,Sports & Outdoors,Yoga Mat,1,65.88,0.0,17.2,Credit Card,Completed
ORD-102646,2024-08-08,CUST-00045,Grace Zhang,Consumer,Spain,Europe,Home & Kitchen,Cutting Board,2,110.13,0.0,12.99,Credit Card,Completed
ORD-101709,2024-04-19,CUST-00657,Emma Martinez,Consumer,United Kingdom,Europe,Office,Pen Pack,1,31.44,0.15,16.56,Debit Card,Completed
ORD-106203,2024-01-23,CUST-00760,Carlos Jones,Small Business,Italy,Europe,Beauty,Lip Balm,1,19.21,0.0,24.42,Debit Card,Cancelled
ORD-100195,2024-05-31,CUST-00176,Emma Davis,Enterprise,Mexico,South America,Apparel,Denim Jacket,1,64.42,0.05,24.94,Credit Card,Completed
ORD-101593,2024-06-12,CUST-00797,Wei Tanaka,Consumer,Spain,Europe,Electronics,Smartphone Case,1,22.83,0.0,14.26,Credit Card,Completed
ORD-105920,2023-07-01,CUST-00646,Mary Williams,Consumer,Spain,Europe,Sports & Outdoors,Resistance Bands,1,99.31,0.0,14.83,PayPal,Returned
ORD-106557,2024-04-03,CUST-00443,Grace Davis,Consumer,Canada,North America,Electronics,Headphones,2,68.06,0.0,9.52,Debit Card,Completed
ORD-106337,2024-07-25,CUST-00511,Linda Miller,Consumer,France,Europe,Office,Desk Organizer,1,18.02,0.0,8.14,Credit Card,Completed
ORD-105554,2024-02-04,CUST-00035,Sofia Garcia,,Japan,Asia,Apparel,Denim Jacket,1,18.52,0.1,4.91,Credit Card,Completed
ORD-101635,2024-01-20,CUST-00052,Elizabeth Zhang,Consumer,Italy,Europe,Home & Kitchen,Blender,1,104.68,0.0,4.73,PayPal,Completed
ORD-101410,2023-12-10,CUST-00625,Linda Nakamura,Enterprise,Brazil,South America,Apparel,Baseball Cap,3,11.2,0.0,16.33,Debit Card,Completed
ORD-103678,2024-06-14,CUST-00347,Sofia Rodriguez,Consumer,United States,North America,Apparel,Running Shoes,1,48.68,0.15,20.19,Gift Card,Completed
ORD-103807,2023-08-28,CUST-00365,Mia Garcia,Consumer,FRANCE,Europe,Apparel,Baseball Cap,1,49.1,0.2,14.41,Credit Card,Completed
ORD-101681,2024-04-12,CUST-00374,Liam Rossi,Small Business,United States,North America,Home & Kitchen,Blender,2,47.21,0.0,21.54,PayPal,Completed
ORD-100741,2024-02-20,CUST-00009,Yuki Khan,Consumer,Germany,Europe,Electronics,USB-C Cable,1,37.38,0.05,24.57,Bank Transfer,Completed
ORD-100054,2024-06-06,CUST-00723,Chen Rossi,Consumer,UNITED KINGDOM,Europe,Home & Kitchen,Throw Pillow,1,120.59,0.0,7.29,Bank Transfer,Completed
ORD-101556,2024-01-08,CUST-00138,John Muller,Consumer,Australia,Oceania,Apparel,Denim Jacket,1,25.98,0.0,16.31,Debit Card,Cancelled
ORD-106384,2024-02-16,CUST-00732,Linda Johnson,Consumer,Japan,Asia,Electronics,Headphones,2,184.86,0.1,23.8,PayPal,Completed
ORD-100060,2024-06-30,CUST-00192,Emma Khan,Small Business,Germany,Europe,Sports & Outdoors,Yoga Mat,1,139.36,0.0,12.43,PayPal,Returned
ORD-103010,2024-07-01,CUST-00499,Ines Rodriguez,Small Business,Australia,Oceania,Beauty,Shampoo,1,30.45,0.0,13.18,Credit Card,Completed
ORD-106732,2024-08-13,CUST-00438,Patricia Dubois,Consumer,United States,North America,Apparel,T-Shirt,1,42.7,0.1,3.22,Credit Card,Completed
ORD-100972,2024-09-06,CUST-00111,Jennifer Tanaka,Consumer,India,Asia,Home & Kitchen,Cutting Board,1,32.9,0.0,21.55,Debit Card,Completed
ORD-106887,2023-10-15,CUST-00203,Sofia Rossi,Consumer,India,Asia,Electronics,Bluetooth Speaker,5,199.15,0.0,11.33,Debit Card,Cancelled
ORD-102894,2024-05-28,CUST-00174,Sofia Costa,,United Kingdom,Europe,Sports & Outdoors,Water Bottle,1,2561.2899753787356,0.0,19.01,Credit Card,Completed
ORD-105775,2023-08-08,CUST-00290,Chen Khan,Consumer,United States,North America,Sports & Outdoors,Water Bottle,2,59.4,0.15,11.01,Debit Card,Completed
ORD-101685,2023-11-14,CUST-00432,Priya Miller,Consumer,United Kingdom,Europe,Sports & Outdoors,Camping Tent,-4,132.61,0.0,24.46,PayPal,Completed
ORD-106007,2024-06-14,CUST-00030,Yuki Martinez,Consumer,Germany,Europe,Apparel,Running Shoes,1,55.62,0.1,7.73,Debit Card,Completed
ORD-106729,2024-10-24,CUST-00175,Carlos Brown,Small Business,United States,North America,Electronics,Headphones,2,156.87,0.05,9.67,PayPal,Completed
ORD-101778,2024-09-01,CUST-00834,Yuki Martinez,Consumer,India,Asia,Beauty,Lip Balm,2,11.9,0.0,18.22,Debit Card,Completed
ORD-100057,2024-04-18,CUST-00517,Jennifer Miller,Consumer,United States,North America,Apparel,Wool Socks,1,20.44,0.0,15.75,PayPal,Completed
ORD-106549,2023-12-08,CUST-00282,Ahmed Rodriguez,Consumer,Australia,Oceania,Electronics,Laptop Stand,1,163.38,0.0,7.81,Debit Card,Completed
ORD-104114,2024-07-01,CUST-00127,Ana Davis,Small Business,France,Europe,Electronics,USB-C Cable,2,144.7,0.0,5.06,PayPal,Completed
ORD-102927,2024-07-03,CUST-00045,Grace Zhang,Consumer,Spain,Europe,Home & Kitchen,Cutting Board,1,24.17,0.0,16.59,PayPal,Completed
ORD-106260,2024-08-05,CUST-00209,Elizabeth Nakamura,Consumer,Japan,Asia,Home & Kitchen,Throw Pillow,1,89.17,0.0,22.05,Gift Card,Returned
ORD-101699,2023-09-08,CUST-00271,Linda Smith,Consumer,Mexico,South America,Beauty,Lip Balm,1,50.66,0.0,13.33,Debit Card,Completed
ORD-103572,2024-08-05,CUST-00159,Tom Garcia,Consumer,Germany,Europe,Sports & Outdoors,Resistance Bands,1,57.3,0.0,15.45,Debit Card,Completed
